Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Ankorstore Casing (product.metafields.asc.casing),Ankorstore VAT (product.metafields.asc.vat),Cable and fitting included (product.metafields.custom.cable_fitting),Capacity (ml) (product.metafields.custom.capacity__ml_),Care & Maintenance (product.metafields.custom.care___maintenance),Color Selector (product.metafields.custom.color_selector),Color (product.metafields.custom.colour),Country of origin (product.metafields.custom.country_origin),Diameter (product.metafields.custom.diameter),Diameter glass (product.metafields.custom.diameter_glass),Dishwasher proof (product.metafields.custom.dishwasher_proof),ETA (product.metafields.custom.eta),Food proof (product.metafields.custom.food_proof),Stand included (product.metafields.custom.including_stand),Inner cushion included (product.metafields.custom.inner_cushion),Lightspeed Internal ID (product.metafields.custom.internal_id),Lightspeed Internal Variant ID (product.metafields.custom.internal_variant_id),Material (product.metafields.custom.material),metro_destination_region1 (product.metafields.custom.metro_destination_region),metro_destination_region2 (product.metafields.custom.metro_destination_region2),metro_inventory_id (product.metafields.custom.metro_inventory_id),Microwave proof (product.metafields.custom.microwave_proof),Oven proof (product.metafields.custom.oven_proof),Size (product.metafields.custom.size),Size Selector (product.metafields.custom.size_selector),Length (product.metafields.custom.size_x_value),Height (product.metafields.custom.size_y_value),Width (product.metafields.custom.size_z_value),Type of fitting (product.metafields.custom.type_of_fitting),Usage (product.metafields.custom.usage),Variation products (product.metafields.custom.variation_products),Variation value (product.metafields.custom.variation_value),Washing protocol (product.metafields.custom.washing_protocol),Waterproof (product.metafields.custom.waterproof),Voltage (product.metafields.custom.watt),Wattage (product.metafields.custom.wattage),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Barware material (product.metafields.shopify.barware-material),Basket material (product.metafields.shopify.basket-material),Color (product.metafields.shopify.color-pattern),Material (product.metafields.shopify.material),Mounting type (product.metafields.shopify.mounting-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
the-cascais-salad-plate,The Cascais Salad Plate,"When having brunch, lunch or dinner, nothing is more pleasing than an attractively set table with beautifully chosen tableware. We love the unique design and colour shades of our Portuguese ceramics. A true must-have for every occasion. Best of all, they're designed to be strong and chip-proof.
 This white edition with a hint of gold is perfect for anything from a formal dinner to a summer picnic. This handmade tableware can vary in colour. This is not a manufacturing defect, but a unique feature of the material and the method of making.",Bazar Bizar Antwerp,Uncategorized,Plates,"",true,Title,Default Title,,,,,,,,POCE051W-M,530.0,shopify,709,deny,manual,19.95,0.00,true,true,,,,,6097314483494,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0028933_poce050w-l-set4.jpg?v=1773741622,1,"",false,,,,,,,,,,,,,,,,,,"Wash and dry thoroughly before first use. Prevent thermal shock by allowing gradual heating and cooling, and always place hot items on suitable trivets. For best care, handle gently and hand wash larger or more delicate pieces.",,White,Portugal,,,,,,,,,,Stoneware,,,,,,,,22,2,22,,Indoor,,,,,,,,,,,,,,,,,,kg,,7.95,active
the-cascais-salad-plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021590_the-cascais-salad-plate.jpg?v=1773741622,2,the-cascais-salad-plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-cascais-salad-plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021685_the-cascais-salad-plate.jpg?v=1773741622,3,the-cascais-salad-plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-cascais-salad-plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021935_the-cascais-salad-plate.jpg?v=1773741622,4,the-cascais-salad-plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-cascais-salad-plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021932_the-cascais-salad-plate_758d9f4e-2ddf-4fa2-9f07-9e2bf063f8d8.jpg?v=1773741622,5,the-cascais-salad-plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-cascais-salad-plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021933_the-cascais-salad-plate_4f7afd60-ce08-4029-93cd-b4c83ffbc7e8.jpg?v=1773741622,6,the-cascais-salad-plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-cascais-salad-plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021934_the-cascais-salad-plate_9a926610-6668-429b-9cd2-b79be09f1044.jpg?v=1773741622,7,the-cascais-salad-plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-cascais-salad-plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021796_the-cascais-salad-plate_b25cea29-c5b1-4604-88a7-5ddaad4e0aae.jpg?v=1773741622,8,the-cascais-salad-plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-cascais-salad-plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0018625_the-cascais-salad-plate.jpg?v=1773741622,9,the-cascais-salad-plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-peniche-salad-plate,The Peniche Salad Plate,"Add a touch of coastal elegance to your table with the Peniche Salad Plate. Perfect for serving crisp salads, appetizers, or even desserts, this plate captures the serene beauty of Portugal's Peniche coastline with its earthy tones and timeless design. Pair it with the matching Peniche collection for a cohesive and chic table setting that will impress at every gathering.
 This handmade tableware can vary significantly in color - from grey white with shades of brown. These variations are not manufacturing defects but unique features of the material and craftsmanship.",Bazar Bizar Antwerp,Uncategorized,Plates,Sale,false,Title,Default Title,,,,,,,,POCE072Y,470.0,shopify,-21,deny,manual,12.00,20.00,true,true,,,,,6097314523558,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0028982_poce072y-set6.jpg?v=1773741667,1,"",false,,,,,,,,,,,,,,,,,,"Wash and dry thoroughly before first use. Prevent thermal shock by allowing gradual heating and cooling, and always place hot items on suitable trivets. For best care, handle gently and hand wash larger or more delicate pieces.",,Mixed Colours,Portugal,,,,,,,,,,Stoneware,,,,,,,,21.5,2,21.5,,Indoor,,,,,,,,,,,,,,,,,,kg,,5.50,draft
the-peniche-salad-plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021142_the-peniche-salad-plate_482ad226-84ee-4a54-b755-a987cdc18ef6.jpg?v=1773741667,2,the-peniche-salad-plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-peniche-salad-plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021127_the-peniche-salad-plate_346c3dbb-ef84-4162-a134-bf735f5f48dd.jpg?v=1773741667,3,the-peniche-salad-plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-peniche-salad-plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021129_the-peniche-salad-plate_edba5019-160f-4277-b9e0-038ed5317f30.jpg?v=1773741667,4,the-peniche-salad-plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-coa-mug-l,The Côa Mug - L,"<p>There is a quiet strength in The Côa Mug, where deep brown meets muted green in a glaze that feels alive rather than polished. Within its generous proportions, this artisan pottery coffee mug carries a large presence that anchors the table without overwhelming it.</p>
<p>The rounded stoneware body offers space for fuller pours of coffee or tea, making it ideal for long mornings or shared afternoons. Its curved handle balances the weight comfortably in hand, while the glazed ceramic surface allows effortless cleaning and daily use without compromising character.</p>
<p>Crafted in Portugal from natural clay, shaped with intention. Subtle glaze transitions ensure no two surfaces are ever exactly the same.</p>",Bazar Bizar Antwerp,Uncategorized,Cups & Mugs,"",true,Title,Default Title,,,,,,,,POCE070Y,440.0,shopify,311,deny,manual,17.95,0.00,true,true,,,,,6097314520588,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0023934_the-coa-mug-l_9aa47d23-eb07-4e5d-ab0a-b273ebf82f59.jpg?v=1773741621,1,the-coa-mug-l,false,Artisan Pottery Coffee Mug in Refined Rustic Finish,The artisan pottery coffee mug pairs warm mineral tones with durable stoneware for everyday use. Discover artisanal character and purchase from our website.,,,,,,,,,,,,,,,,"Wash and dry thoroughly before first use. Prevent thermal shock by allowing gradual heating and cooling, and always place hot items on suitable trivets. For best care, handle gently and hand wash larger or more delicate pieces.",,Mixed Colours,Portugal,,,,,,,,,,Stoneware,,,,,,,,13.5,9,9,,Indoor,,,,,,,,,,,,,,,,,,kg,,7.95,active
the-coa-mug-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0023936_the-coa-mug-l_26935350-d9ad-4b0a-b204-93abb690948a.jpg?v=1773741621,2,the-coa-mug-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-coa-mug-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0023937_the-coa-mug-l_4e3f1a56-f190-4fba-9e55-f09157650a41.jpg?v=1773741621,3,the-coa-mug-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-coa-mug-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0023935_the-coa-mug-l_b1e333dc-bc23-49df-b30b-74680f80fb2b.jpg?v=1773741621,4,the-coa-mug-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-comporta-mug-m,The Comporta Mug - M,"<p>Glaze drifts along the curves of The Comporta Mug, a medium handmade ceramic mug that seems to hold the quiet of early morning light. Fingers linger on the subtly textured surface, sensing warmth and the slow rhythm of touch.</p>
<p>Its 250 ml capacity balances weight and form, making each sip deliberate. Perfect for reflective mornings or intimate afternoon pauses, the mug transforms everyday coffee into a small ritual. The tactile stoneware and rounded shape encourage mindfulness, grounding the moment with subtle presence and sensory depth.</p>
<p>Each mug carries its own glaze variations and surface nuances. Hand-formed and carefully finished, every piece celebrates artisanal skill and the natural beauty of ceramic.</p>",Bazar Bizar Antwerp,Uncategorized,Cups & Mugs,"",true,Title,Default Title,,,,,,,,POCE026Y-M,300.0,shopify,69,deny,manual,17.95,0.00,true,true,,,,,7438246129125,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0028381_poce026y-m-set6_5ec815d4-6311-4720-bd2d-f82e8bf3140a.jpg?v=1773741621,1,"",false,Medium Handmade Ceramic Mug with Subtle Tactile Glaze,Rounded medium handmade ceramic mug with flowing glaze and tactile surface. Enjoy small coffee rituals. Browse this artisan design online.,,,,,,,,,,,,,,,,"Wash and dry thoroughly before first use. Prevent thermal shock by allowing gradual heating and cooling, and always place hot items on suitable trivets. For best care, handle gently and hand wash larger or more delicate pieces.",,Mixed Colours,Portugal,,,,,,,,,,Stoneware,,,,,,,,9,8,9,,Indoor,,,,,,,,,,,,,,,,,,kg,,7.45,active
the-comporta-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0025234_the-comporta-mug-m.jpg?v=1773741621,2,the-comporta-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-comporta-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0025228_the-comporta-mug-m.jpg?v=1773741621,3,the-comporta-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-comporta-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0025231_the-comporta-mug-m.jpg?v=1773741621,4,the-comporta-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-comporta-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0025227_the-comporta-mug-m.jpg?v=1773741621,5,the-comporta-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-comporta-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0025229_the-comporta-mug-m.jpg?v=1773741621,6,the-comporta-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-comporta-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0025232_the-comporta-mug-m.jpg?v=1773741621,7,the-comporta-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-comporta-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0025230_the-comporta-mug-m.jpg?v=1773741621,8,the-comporta-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-comporta-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0025235_the-comporta-mug-m.jpg?v=1773741621,9,the-comporta-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-comporta-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0025233_the-comporta-mug-m.jpg?v=1773741621,10,the-comporta-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-comporta-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0025226_the-comporta-mug-m_3fd0d881-c599-473f-b925-3577b487153b.jpg?v=1773741621,11,the-comporta-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-comporta-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0025236_the-comporta-mug-m_412d5f66-2700-4808-b38c-c5275f7bef31.jpg?v=1773741621,12,the-comporta-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-comporta-dinner-plate-l,The Comporta Dinner Plate - L,"When having brunch, lunch or dinner, nothing is more pleasing than an attractively set table with beautifully chosen tableware. We love the unique design and colour shades of our Portuguese ceramics. A true must-have for every occasion. Best of all, they're designed to be strong and chip-proof.
 This handmade tableware can vary greatly in colour - from brown to deep blue or even with shades of green. This is not a manufacturing defect, but a unique feature of the material and the method of making.
 The Comporta Collection is made using crackle glaze finish. This finish is known to show a different intensity of crackles with each item. These crackles are therefore part of the decoration of this collection.",Bazar Bizar Antwerp,Uncategorized,Plates,"",true,Title,Default Title,,,,,,,,POCE021Y-L,1000.0,shopify,546,deny,manual,24.95,0.00,true,true,,,,,7438246128197,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0028922_poce021y-l-set4_3.jpg?v=1773741621,1,"",false,,,,,,,,,,,,,,,,,,"Wash and dry thoroughly before first use. Prevent thermal shock by allowing gradual heating and cooling, and always place hot items on suitable trivets. For best care, handle gently and hand wash larger or more delicate pieces.",,Mixed Colours,Portugal,,,,,,,,,,Stoneware,,,,,,,,27,2,27,,Indoor,,,,,,,,,,,,,,,,,,kg,,9.95,active
the-comporta-dinner-plate-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0025242_the-comporta-dinner-plate-l.jpg?v=1773741621,2,the-comporta-dinner-plate-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-comporta-dinner-plate-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0025241_the-comporta-dinner-plate-l.jpg?v=1773741621,3,the-comporta-dinner-plate-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-comporta-dinner-plate-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0025240_the-comporta-dinner-plate-l.jpg?v=1773741621,4,the-comporta-dinner-plate-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-comporta-dinner-plate-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0025239_the-comporta-dinner-plate-l_7f44c89e-7527-4ee5-aa2d-7b0031a27159.jpg?v=1773741621,5,the-comporta-dinner-plate-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-comporta-dinner-plate-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0025238_the-comporta-dinner-plate-l_8a23a1eb-f47d-4a7b-b098-eede39093a2f.jpg?v=1773741621,6,the-comporta-dinner-plate-l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-cascais-mug-m,The Cascais Mug - M,"<p>Understated yet present, The Cascais Mug carries the calm confidence of well-shaped clay. As a medium ceramic mug, it offers enough volume for coffee or tea while remaining easy to hold through slow mornings and steady afternoons.</p>
<p>Its rounded body feels grounded without heaviness, and the curved handle creates a natural balance between grip and weight. The white glaze moves gently across the stoneware surface, allowing soft tonal variation near the rim to bring depth to its minimalist coffee mug expression.</p>
<p>Neither oversized nor delicate, it sits comfortably within daily rhythm. Handcrafted from natural stoneware clay, glaze variations make every piece subtly unique.</p>",Bazar Bizar Antwerp,,Cups & Mugs,"",true,Title,Default Title,,,,,,,,POCE053W-M,300.0,shopify,327,deny,manual,17.95,0.00,true,true,,,,,6097314487478,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021346_the-cascais-mug-m.jpg?v=1773741621,1,the-cascais-mug-m,false,Medium Ceramic Mug with Handcrafted Character | Bazar Bizar,,,,,,,,,,,,,,,,,"Wash and dry thoroughly before first use. Prevent thermal shock by allowing gradual heating and cooling, and always place hot items on suitable trivets. For best care, handle gently and hand wash larger or more delicate pieces.",,White,Portugal,,,,,,,,,,Stoneware,,,,,,,,9,8,12,,Indoor,,,,,,,,,,,,,,,,,,kg,,7.45,active
the-cascais-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021350_the-cascais-mug-m.jpg?v=1773741621,2,the-cascais-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-cascais-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021353_the-cascais-mug-m.jpg?v=1773741621,3,the-cascais-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-cascais-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021351_the-cascais-mug-m.jpg?v=1773741621,4,the-cascais-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-cascais-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021352_the-cascais-mug-m.jpg?v=1773741621,5,the-cascais-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-cascais-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021259_the-cascais-espresso-cup-s.jpg?v=1773741621,6,the-cascais-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-cascais-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021349_the-cascais-mug-m.jpg?v=1773741621,7,the-cascais-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-cascais-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021347_the-cascais-mug-m.jpg?v=1773741621,8,the-cascais-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-cascais-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021348_the-cascais-mug-m.jpg?v=1773741621,9,the-cascais-mug-m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-cascais-dinner-plate,The Cascais Dinner Plate,"When having brunch, lunch or dinner, nothing is more pleasing than an attractively set table with beautifully chosen tableware. We love the unique design and colour shades of our Portuguese ceramics. A true must-have for every occasion. Best of all, they're designed to be strong and chip-proof.
 This white edition with a hint of gold is perfect for anything from a formal dinner to a summer picnic. This handmade tableware can vary in colour. This is not a manufacturing defect, but a unique feature of the material and the method of making.",Bazar Bizar Antwerp,Uncategorized,Plates,"",true,Title,Default Title,,,,,,,,POCE050W-L,800.0,shopify,359,deny,manual,24.95,0.00,true,true,,,,,6097314481476,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0028936_poce051w-m-set6.jpg?v=1774430646,1,"",false,,,,,,,,,,,,,,,,,,"Wash and dry thoroughly before first use. Prevent thermal shock by allowing gradual heating and cooling, and always place hot items on suitable trivets. For best care, handle gently and hand wash larger or more delicate pieces.",,White,Portugal,,,,,,,,,,Stoneware,,,,,,,,28,2.4,28,,Indoor,,,,,,,,,,,,,,,,,,kg,,9.95,active
the-cascais-dinner-plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021796_the-cascais-salad-plate_8ca0eeb0-680d-42c3-a740-e201bbfc7e99.jpg?v=1774430646,2,the-cascais-dinner-plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-cascais-dinner-plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021795_the-cascais-dinner-plate_76963bea-7f15-4843-a08e-8b79597dd9ea.jpg?v=1774430646,3,the-cascais-dinner-plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-cascais-dinner-plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021792_the-cascais-dinner-plate_8f42b048-052d-47a3-80c1-06af859b35f2.jpg?v=1774430646,4,the-cascais-dinner-plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-cascais-dinner-plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021794_the-cascais-dinner-plate_3a2e453c-555f-4c44-bf90-2002a40111ce.jpg?v=1774430646,5,the-cascais-dinner-plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
